order_id,customer_id,order_date,status,channel,order_total
914418,89536,2025-08-07,delivered,web,420.96
771035,84211,2025-11-20,delivered,mobile_app,286.79
593906,58944,2025-06-08,delivered,mobile_app,613.32
588329,17439,2025-12-16,shipped,mobile_app,496.97
650578,71019,2025-08-15,delivered,web,76.97
608381,15380,2025-11-14,processing,mobile_app,326.89
531814,24019,2025-10-09,delivered,web,505.95
875610,50602,2025-07-24,shipped,marketplace,21.95
533348,91399,2025-11-18,delivered,mobile_app,824.9
787716,31534,2025-06-20,delivered,web,124.84
661420,86369,2025-06-04,shipped,web,208.47
892262,55690,2025-12-11,shipped,marketplace,292.33
913364,53430,2025-09-02,processing,mobile_app,54.85
604044,34787,2025-03-23,delivered,marketplace,430.92
742139,89554,2025-02-12,delivered,mobile_app,2677.01
854092,19591,2025-08-03,delivered,mobile_app,119.89
684841,36656,2025-08-17,delivered,mobile_app,256.97
644625,50551,2025-06-12,delivered,marketplace,30.99
942811,81395,2025-12-20,delivered,mobile_app,29.95
783738,52814,2025-11-06,delivered,web,93.98
807714,93989,2025-04-23,cancelled,web,291.78
656098,18457,2025-12-06,delivered,marketplace,212.74
554752,34746,2025-12-05,delivered,web,37.84
583575,83394,2025-12-25,delivered,mobile_app,381.87
689239,64029,2025-12-25,delivered,web,256.91
805602,42325,2025-12-25,cancelled,mobile_app,427.96
801106,68365,2025-12-12,delivered,mobile_app,482.92
677140,74501,2025-10-07,delivered,mobile_app,124.75
798459,78237,2025-09-13,delivered,mobile_app,13.47
928486,61255,2025-09-23,delivered,web,592.86
693233,51627,2025-03-24,delivered,web,146.92
834335,72987,2025-11-22,delivered,web,89.89
862134,31559,2025-12-27,delivered,marketplace,507.68
585507,21022,2025-11-21,shipped,web,64.97
596765,27560,2025-04-07,delivered,web,191.79
900747,99446,2025-12-11,delivered,mobile_app,526.45
838639,68365,2025-11-24,delivered,mobile_app,1132.7
570930,72340,2025-11-23,cancelled,mobile_app,227.83
535251,80156,2025-11-08,delivered,web,44.95
568529,16099,2025-12-03,delivered,web,176.88
834255,23297,2025-04-03,delivered,web,78.99
887038,53430,2025-10-25,delivered,mobile_app,406.88
884938,46298,2025-05-07,delivered,web,217.95
671302,63358,2025-09-12,delivered,mobile_app,177.99
917544,27665,2025-04-07,delivered,mobile_app,357.87
902223,10032,2025-11-16,delivered,web,907.78
550466,95031,2025-11-17,delivered,mobile_app,313.89
674532,80819,2025-06-02,delivered,web,63.98
708491,34262,2025-09-09,delivered,web,193.94
618911,60458,2025-12-21,delivered,web,78.84
609480,20860,2025-12-05,delivered,web,51.44
842781,91399,2025-09-03,delivered,web,7.95
654080,87428,2025-12-21,delivered,web,148.92
781897,73980,2025-10-11,delivered,mobile_app,381.96
993506,24600,2025-01-12,delivered,web,9.95
535370,83404,2025-04-28,delivered,mobile_app,85.93
762808,40800,2025-11-23,delivered,mobile_app,21.0
513218,31559,2025-10-03,processing,mobile_app,563.94
812811,70259,2025-10-27,returned,mobile_app,373.92
779332,40448,2025-12-13,delivered,marketplace,54.94
862389,88498,2025-11-27,delivered,marketplace,101.94
537033,90427,2025-12-19,delivered,web,241.97
894996,74442,2025-01-28,delivered,web,111.96
605950,19213,2025-09-21,processing,web,235.93
621747,37954,2025-10-20,shipped,web,321.94
745245,30325,2025-05-05,delivered,mobile_app,41.98
857164,93155,2025-04-26,delivered,web,254.48
507715,77019,2025-11-03,delivered,mobile_app,451.91
684100,44410,2025-05-11,delivered,mobile_app,131.84
963631,41802,2025-04-06,delivered,web,35.9
947684,83305,2025-10-16,delivered,mobile_app,388.77
954792,50277,2025-03-21,delivered,mobile_app,25.99
626058,22700,2025-06-25,delivered,mobile_app,115.97
869954,63909,2025-10-04,delivered,mobile_app,422.92
772795,86189,2025-01-12,delivered,marketplace,155.92
668591,70448,2025-11-18,delivered,mobile_app,238.9
594453,48584,2025-09-21,delivered,mobile_app,560.88
622761,49859,2025-06-01,shipped,mobile_app,292.35
923441,78087,2025-11-03,delivered,mobile_app,332.33
973688,93023,2025-11-01,delivered,mobile_app,198.89
614092,20559,2025-09-17,delivered,web,175.88
801828,78715,2025-03-17,delivered,web,489.97
616005,83565,2025-11-23,delivered,mobile_app,187.96
808938,56385,2025-10-05,delivered,mobile_app,190.48
685509,57807,2025-04-26,delivered,web,190.99
506275,40673,2025-12-15,delivered,mobile_app,81.79
716824,22700,2025-03-18,delivered,mobile_app,204.7
586528,10117,2025-12-07,cancelled,mobile_app,560.16
844718,71269,2025-01-06,delivered,mobile_app,56.97
903085,43406,2025-09-24,delivered,mobile_app,633.85
715813,47386,2025-08-07,delivered,web,1069.87
649148,85477,2025-05-25,delivered,web,256.99
817904,61954,2025-09-16,delivered,mobile_app,641.18
589808,45294,2025-05-25,delivered,mobile_app,22.99
608682,67056,2025-10-21,delivered,marketplace,318.95
697209,25037,2025-12-25,delivered,web,48.44
760115,43429,2025-11-13,returned,web,66.93
501854,87669,2025-11-18,delivered,mobile_app,138.97
644719,30459,2025-08-09,delivered,mobile_app,136.89
759629,21470,2025-05-24,delivered,mobile_app,197.94
652411,35963,2025-09-16,cancelled,web,258.96
950753,36535,2025-02-02,delivered,mobile_app,449.88
887566,37839,2025-03-03,delivered,mobile_app,143.47
777816,95801,2025-09-02,cancelled,mobile_app,161.91
828383,94844,2025-03-07,delivered,web,193.96
525737,43363,2025-04-04,delivered,web,126.84
920005,97953,2025-05-11,shipped,mobile_app,428.29
833225,68219,2025-06-25,delivered,web,92.94
597292,64609,2025-07-04,shipped,mobile_app,372.94
508275,97643,2025-05-24,shipped,mobile_app,155.96
847456,73839,2025-02-04,delivered,web,421.97
878835,35732,2025-09-12,shipped,web,18.99
706707,69590,2025-12-25,delivered,mobile_app,225.45
761451,44536,2025-10-28,delivered,mobile_app,314.95
865365,25286,2025-08-13,delivered,web,107.97
676162,88028,2025-07-28,delivered,web,272.97
714195,50943,2025-06-04,returned,web,394.74
624250,37743,2025-12-13,delivered,web,81.94
549498,74717,2025-05-05,shipped,web,278.91
630405,46145,2025-07-26,delivered,web,390.44
749962,74291,2025-11-28,delivered,mobile_app,1932.75
741942,24965,2025-03-01,returned,web,9.99
922911,74393,2025-06-09,delivered,web,4015.32
511410,96543,2025-06-22,cancelled,web,294.94
834779,40143,2025-04-20,delivered,mobile_app,15.99
718165,43538,2025-09-28,delivered,web,473.92
787975,77095,2025-12-17,delivered,mobile_app,178.99
959038,73302,2025-12-06,delivered,mobile_app,93.98
873716,91793,2025-07-09,delivered,web,528.82
671064,31559,2025-08-14,shipped,web,220.75
582087,72987,2025-01-03,cancelled,mobile_app,672.84
710053,23267,2025-07-09,delivered,mobile_app,95.99
667763,39564,2025-09-06,delivered,web,455.35
737884,21708,2025-08-16,delivered,mobile_app,81.98
861260,21022,2025-06-05,delivered,mobile_app,463.89
507551,16036,2025-08-15,delivered,mobile_app,112.98
651865,71107,2025-10-11,delivered,mobile_app,405.99
880266,51931,2025-09-06,delivered,marketplace,402.22
914857,45419,2025-10-08,returned,web,277.98
975380,52192,2025-04-13,shipped,marketplace,298.46
706514,33311,2025-11-24,delivered,web,388.84
761556,24515,2025-09-01,shipped,marketplace,569.96
693522,14388,2025-01-06,delivered,mobile_app,57.48
937962,84211,2025-11-23,delivered,marketplace,183.98
705984,80139,2025-03-17,delivered,mobile_app,476.35
738333,17611,2025-04-05,delivered,marketplace,107.47
807968,43872,2025-02-09,delivered,mobile_app,95.98
819157,29619,2025-12-25,processing,mobile_app,695.9
531274,62010,2025-08-13,shipped,web,200.91
647456,24673,2025-04-08,delivered,mobile_app,40.39
967355,88088,2025-03-26,delivered,mobile_app,190.4
917633,29794,2025-11-17,returned,mobile_app,149.46
797799,21104,2025-11-12,delivered,web,36.49
698332,58897,2025-06-26,shipped,mobile_app,106.99
716707,17736,2025-07-08,returned,web,288.81
584466,76627,2025-11-28,delivered,marketplace,304.84
689787,25608,2025-05-26,processing,mobile_app,375.28
914060,90629,2025-03-12,cancelled,mobile_app,441.2
510307,15380,2025-12-11,delivered,web,472.48
905324,83394,2025-12-04,delivered,mobile_app,179.95
549238,95200,2025-12-25,delivered,web,203.92
500224,66975,2025-06-07,shipped,web,292.9
533709,76771,2025-10-06,processing,web,175.99
546542,60032,2025-10-20,delivered,mobile_app,139.86
986677,63302,2025-10-09,cancelled,mobile_app,302.86
947268,21476,2025-11-13,delivered,web,524.27
593780,89446,2025-05-03,processing,mobile_app,511.91
661669,94711,2025-06-28,delivered,mobile_app,181.76
566204,92903,2025-02-23,delivered,web,77.68
915009,60968,2025-01-09,shipped,web,964.94
931944,70785,2025-09-25,delivered,mobile_app,203.96
766297,25934,2025-12-28,shipped,web,509.68
685263,87023,2025-08-26,returned,mobile_app,102.88
814276,14045,2025-03-08,delivered,web,485.83
579854,38776,2025-11-03,cancelled,web,260.98
752990,62324,2025-03-03,delivered,mobile_app,15.99
535683,86873,2025-01-08,delivered,web,92.93
863042,65728,2025-03-08,delivered,web,607.94
520875,49493,2025-09-07,delivered,web,151.7
963239,17374,2025-08-10,delivered,mobile_app,127.94
848153,58432,2025-11-25,cancelled,web,223.97
726431,20915,2025-10-17,delivered,marketplace,156.88
542089,85268,2025-11-11,delivered,mobile_app,463.72
732270,64273,2025-04-20,processing,mobile_app,348.36
538769,52192,2025-04-20,delivered,marketplace,238.87
935093,23274,2025-11-18,delivered,mobile_app,119.94
615944,92326,2025-03-22,delivered,web,244.84
718731,48293,2025-01-14,cancelled,mobile_app,202.98
829187,20915,2025-10-22,cancelled,marketplace,137.97
515860,15074,2025-08-19,returned,mobile_app,597.88
796958,94576,2025-04-08,delivered,mobile_app,914.95
591481,54011,2025-09-08,processing,mobile_app,62.99
932809,24363,2025-10-02,processing,web,348.4
709813,15671,2025-01-22,delivered,mobile_app,234.87
722399,88195,2025-07-12,delivered,web,398.94
559284,80139,2025-04-23,delivered,marketplace,970.26
578666,62557,2025-06-28,delivered,web,62.94
540368,15473,2025-09-16,delivered,web,98.0
560477,91499,2025-08-28,delivered,web,44.99
505533,22704,2025-11-17,delivered,marketplace,233.87
806413,93990,2025-07-28,delivered,web,749.95
821261,31804,2025-06-16,delivered,marketplace,1300.9
619998,76771,2025-09-23,delivered,mobile_app,916.39
737160,50642,2025-01-01,delivered,web,412.78
976222,97531,2025-03-26,delivered,mobile_app,109.98
601016,74533,2025-06-09,returned,mobile_app,149.87
984572,44612,2025-11-21,delivered,mobile_app,90.97
784420,64972,2025-11-28,delivered,mobile_app,173.92
999522,48725,2025-12-01,delivered,marketplace,39.99
570629,42995,2025-06-18,cancelled,web,185.29
538506,73975,2025-12-22,delivered,mobile_app,618.86
884075,38247,2025-05-20,shipped,mobile_app,468.89
685599,37888,2025-07-26,shipped,mobile_app,249.75
855442,35555,2025-12-15,delivered,mobile_app,363.94
883227,76255,2025-07-12,delivered,web,262.96
898202,79830,2025-09-04,delivered,web,304.78
964489,37212,2025-06-07,delivered,web,70.95
857084,90710,2025-12-14,delivered,marketplace,217.98
879911,10501,2025-11-18,delivered,web,489.89
626357,11811,2025-04-02,delivered,web,390.89
979367,90173,2025-06-03,delivered,mobile_app,141.96
929117,58944,2025-02-06,shipped,mobile_app,41.99
508076,45419,2025-09-10,delivered,web,562.89
635094,39640,2025-05-26,delivered,marketplace,265.93
539128,43151,2025-12-14,delivered,web,36.99
708643,34989,2025-11-03,shipped,web,240.72
533558,45874,2025-07-07,delivered,web,128.92
756620,41802,2025-10-28,delivered,web,480.28
809608,83517,2025-05-13,delivered,mobile_app,191.88
576779,37743,2025-06-25,shipped,mobile_app,63.94
643018,22741,2025-01-27,delivered,mobile_app,64.9
559828,55826,2025-11-04,delivered,web,1056.94
737267,39351,2025-03-14,delivered,marketplace,205.49
548245,87990,2025-10-15,delivered,mobile_app,273.97
766007,43515,2025-07-06,delivered,web,218.88
853598,66580,2025-05-27,shipped,web,190.91
917916,42875,2025-05-05,cancelled,mobile_app,136.88
914562,88985,2025-08-24,processing,marketplace,379.84
893977,39351,2025-10-22,delivered,mobile_app,84.89
852166,14873,2025-10-01,delivered,web,632.81
757398,81886,2025-02-20,shipped,web,178.99
601114,40187,2025-06-07,delivered,mobile_app,1066.93
516788,29666,2025-03-07,delivered,web,114.37
696488,81674,2025-11-05,delivered,mobile_app,231.93
625655,27266,2025-10-28,delivered,web,172.97
827662,10430,2025-11-23,delivered,web,211.95
744959,71149,2025-03-20,delivered,mobile_app,602.86
584275,61255,2025-02-11,delivered,mobile_app,204.47
693310,69552,2025-07-28,cancelled,web,391.94
983655,24638,2025-03-01,delivered,marketplace,375.96
955807,21022,2025-12-21,cancelled,mobile_app,405.91
661477,57922,2025-03-27,processing,mobile_app,82.99
642772,50046,2025-09-28,delivered,marketplace,485.65
807879,28930,2025-09-18,shipped,web,141.89
693075,97994,2025-04-16,delivered,mobile_app,120.97
585476,34277,2025-10-11,delivered,web,591.43
676017,13302,2025-04-03,delivered,mobile_app,98.93
837311,32490,2025-10-22,returned,mobile_app,548.75
704704,18121,2025-01-10,delivered,web,145.97
852182,27687,2025-03-05,delivered,web,199.74
652925,31880,2025-10-08,shipped,web,41.99
664353,23493,2025-04-23,cancelled,mobile_app,798.83
677170,65661,2025-12-24,delivered,web,245.88
623301,63882,2025-03-11,delivered,mobile_app,209.79
844021,45283,2025-08-22,delivered,mobile_app,265.81
972199,81688,2025-11-03,delivered,web,297.98
798648,10117,2025-11-06,delivered,web,278.75
717564,51452,2025-10-21,returned,marketplace,52.98
997445,22624,2025-09-27,delivered,mobile_app,163.97
963323,94702,2025-07-08,delivered,web,107.0
954264,77743,2025-05-17,delivered,web,287.93
932815,89997,2025-06-12,delivered,web,188.97
965308,86189,2025-02-06,returned,mobile_app,111.95
961928,71269,2025-04-20,delivered,marketplace,55.98
932994,16617,2025-03-09,delivered,web,261.94
664268,38426,2025-07-25,shipped,web,49.85
922592,83394,2025-12-06,delivered,marketplace,11.49
584488,47786,2025-05-16,delivered,mobile_app,522.93
785670,90734,2025-02-15,delivered,mobile_app,337.96
978878,72214,2025-12-04,delivered,web,836.89
881687,20828,2025-05-05,delivered,mobile_app,97.98
565058,41130,2025-06-06,delivered,marketplace,58.99
623251,85007,2025-05-16,delivered,mobile_app,893.73
877608,41172,2025-01-19,delivered,web,144.9
995186,11751,2025-10-11,returned,web,435.75
837420,65622,2025-08-06,delivered,web,201.99
921068,95160,2025-09-26,delivered,marketplace,255.96
914749,57550,2025-10-28,shipped,mobile_app,310.95
606043,21395,2025-03-04,shipped,mobile_app,191.45
585077,26215,2025-08-25,delivered,mobile_app,47.99
663332,11694,2025-04-07,delivered,web,409.95
759672,83310,2025-04-03,delivered,web,246.4
599021,88068,2025-07-02,delivered,mobile_app,504.37
746186,75116,2025-08-13,delivered,web,52.94
595060,20513,2025-09-08,delivered,web,211.91
743404,88088,2025-09-11,delivered,marketplace,173.82
860518,39502,2025-06-24,delivered,web,105.95
586057,49859,2025-08-14,returned,web,94.9
958396,53455,2025-03-15,delivered,web,342.97
618814,46918,2025-11-03,delivered,web,149.98
753037,89358,2025-06-27,delivered,web,152.93
941557,39114,2025-08-24,delivered,web,137.95
837377,85666,2025-12-28,delivered,mobile_app,222.9
824671,78715,2025-01-12,delivered,mobile_app,53.95
670234,73274,2025-04-14,delivered,web,163.74
565958,98998,2025-11-21,shipped,web,468.76
547457,87938,2025-11-13,delivered,web,86.99
643717,16387,2025-10-22,delivered,mobile_app,240.98
530173,34139,2025-12-13,delivered,web,198.88
611353,45668,2025-04-16,delivered,web,88.46
655611,66975,2025-04-15,returned,mobile_app,253.91
734573,53293,2025-01-20,delivered,marketplace,732.87
646911,86375,2025-03-08,delivered,web,19.99
994205,85062,2025-04-09,delivered,web,1142.88
913548,16568,2025-08-04,shipped,mobile_app,224.78
715890,49493,2025-12-05,delivered,mobile_app,203.98
852448,58690,2025-08-15,delivered,web,403.96
593819,17854,2025-11-15,delivered,web,375.93
640761,75960,2025-01-24,returned,mobile_app,25.9
909104,33481,2025-03-12,delivered,web,206.92
631326,15674,2025-10-13,delivered,web,71.99
774991,10032,2025-08-21,delivered,web,7.99
726604,94292,2025-04-05,delivered,web,122.89
793094,44452,2025-08-05,delivered,mobile_app,165.89
915000,21470,2025-12-24,delivered,mobile_app,53.98
721700,49273,2025-10-25,delivered,web,116.41
849792,86782,2025-10-14,delivered,marketplace,205.88
888118,40187,2025-07-21,delivered,mobile_app,683.38
686513,15702,2025-05-14,delivered,mobile_app,53.88
595285,96279,2025-07-20,delivered,mobile_app,439.78
852470,82787,2025-11-19,delivered,web,768.43
838922,18457,2025-05-09,delivered,mobile_app,242.96
512822,83373,2025-12-26,delivered,web,1246.92
521435,34668,2025-12-08,cancelled,web,9.99
861079,68365,2025-05-24,delivered,web,370.45
867318,75486,2025-04-08,delivered,mobile_app,567.89
927500,85357,2025-03-07,delivered,mobile_app,135.98
785212,36656,2025-09-02,delivered,mobile_app,229.67
928642,73302,2025-11-09,delivered,web,9.99
784630,31607,2025-09-27,delivered,web,100.42
973567,16432,2025-11-16,delivered,mobile_app,338.98
655873,67895,2025-09-06,delivered,marketplace,597.41
711182,44410,2025-05-03,delivered,web,99.95
919861,72846,2025-03-17,delivered,mobile_app,74.99
914321,72979,2025-03-25,delivered,web,917.83
885093,34465,2025-09-28,delivered,web,263.96
554849,17596,2025-12-05,cancelled,mobile_app,95.49
852759,87474,2025-11-19,delivered,web,58.98
718089,60968,2025-01-18,delivered,web,97.98
570062,62179,2025-10-04,delivered,web,61.99
617940,57185,2025-09-21,shipped,web,38.9
803652,96279,2025-03-15,delivered,mobile_app,521.33
634313,95275,2025-07-17,delivered,web,322.45
890784,95983,2025-02-19,delivered,mobile_app,230.92
921883,68371,2025-08-22,delivered,web,91.96
813418,95275,2025-11-04,delivered,web,8.95
570141,73673,2025-02-18,delivered,mobile_app,68.95
501283,72603,2025-05-09,delivered,mobile_app,86.83
970588,83310,2025-10-02,cancelled,mobile_app,196.28
638556,59900,2025-11-10,delivered,mobile_app,341.9
745193,89997,2025-07-17,delivered,marketplace,275.8
604902,46567,2025-12-10,delivered,marketplace,42.44
540835,73927,2025-02-15,delivered,mobile_app,222.98
735817,86478,2025-06-14,delivered,marketplace,196.89
843896,15380,2025-01-17,delivered,web,148.9
761793,97643,2025-08-22,delivered,web,192.93
672079,65209,2025-04-02,delivered,web,94.95
649391,10891,2025-06-15,delivered,mobile_app,411.89
514547,30114,2025-12-17,delivered,mobile_app,73.96
775155,57807,2025-07-19,cancelled,web,169.96
504089,85182,2025-10-09,delivered,marketplace,43.99
562089,85390,2025-06-06,returned,mobile_app,162.79
704761,40448,2025-04-09,delivered,mobile_app,8.99
718477,86844,2025-03-24,delivered,web,84.75
604098,91499,2025-10-28,processing,marketplace,226.91
598878,45756,2025-09-21,delivered,web,374.75
726033,38776,2025-10-16,delivered,web,534.84
834100,20889,2025-12-03,shipped,mobile_app,587.83
776207,65622,2025-03-11,shipped,marketplace,272.91
656744,34535,2025-08-10,processing,web,836.12
770094,84514,2025-07-03,delivered,marketplace,295.92
917586,40198,2025-01-11,delivered,mobile_app,62.95
549746,22357,2025-05-10,delivered,web,277.45
862112,15534,2025-08-11,delivered,mobile_app,11.49
859138,33311,2025-08-09,delivered,mobile_app,301.82
833899,77019,2025-12-28,shipped,web,189.93
871610,39160,2025-04-28,delivered,web,148.75
665203,15074,2025-03-07,delivered,mobile_app,127.95
911974,26767,2025-11-20,delivered,web,194.98
840789,11072,2025-11-20,processing,web,73.98
604369,69582,2025-11-20,delivered,web,305.95
613376,52091,2025-07-19,delivered,mobile_app,60.94
665747,25395,2025-12-24,delivered,mobile_app,204.41
891793,24141,2025-07-22,delivered,mobile_app,321.96
663950,73659,2025-10-04,shipped,mobile_app,307.88
537899,68365,2025-12-03,delivered,mobile_app,20.48
848929,66546,2025-05-07,cancelled,web,22.99
780778,21113,2025-12-13,shipped,mobile_app,77.98
964079,20307,2025-05-25,delivered,mobile_app,140.94
707721,87428,2025-06-02,delivered,web,289.94
773799,15380,2025-02-27,cancelled,mobile_app,328.0
601491,25037,2025-10-11,processing,mobile_app,406.84
990480,34804,2025-12-10,delivered,marketplace,136.34
763448,39640,2025-04-16,delivered,mobile_app,77.97
839309,11988,2025-08-01,shipped,mobile_app,33.95
517682,63297,2025-04-18,delivered,mobile_app,126.97
728258,74533,2025-09-16,delivered,web,955.9
624056,85390,2025-02-05,delivered,marketplace,134.44
872815,14009,2025-10-06,processing,mobile_app,90.89
932835,61693,2025-10-24,cancelled,mobile_app,2369.13
996680,82622,2025-07-07,delivered,mobile_app,996.52
580820,22773,2025-08-08,delivered,mobile_app,1594.75
952791,49273,2025-12-28,delivered,web,68.44
655117,58862,2025-11-12,delivered,web,264.8
652989,16172,2025-08-20,cancelled,web,205.9
704739,90710,2025-11-08,delivered,web,75.94
810089,82872,2025-08-19,returned,web,675.91
729233,80317,2025-06-18,delivered,marketplace,77.99
559512,22748,2025-10-17,delivered,web,63.97
952617,73570,2025-04-08,delivered,mobile_app,226.96
683701,52857,2025-11-19,returned,web,53.99
909626,10985,2025-02-08,delivered,web,177.98
689545,77235,2025-02-25,cancelled,mobile_app,537.91
533260,61129,2025-08-16,returned,web,309.22
712349,87938,2025-11-26,delivered,mobile_app,232.94
836467,93023,2025-03-25,delivered,marketplace,28.99
854635,36535,2025-12-02,delivered,web,430.18
561642,60950,2025-03-14,delivered,web,27.48
549921,39627,2025-12-25,delivered,web,225.91
582302,31565,2025-11-10,delivered,web,33.94
876099,34294,2025-08-02,delivered,mobile_app,26.99
898244,41004,2025-07-01,delivered,web,259.96
980488,20941,2025-12-19,delivered,mobile_app,41.99
910857,93038,2025-12-01,delivered,mobile_app,71.99
878623,58629,2025-11-14,delivered,web,111.93
669765,80903,2025-02-03,delivered,mobile_app,187.96
778415,71669,2025-06-14,delivered,web,444.48
520071,47386,2025-11-16,delivered,web,489.81
697873,75960,2025-10-08,delivered,mobile_app,40.98
834897,80190,2025-05-13,delivered,mobile_app,373.27
594388,22700,2025-10-10,processing,mobile_app,28.49
820090,92366,2025-05-09,delivered,mobile_app,44.95
795287,34066,2025-10-18,delivered,web,81.93
767705,10664,2025-03-15,processing,web,294.69
541584,13772,2025-11-12,shipped,web,662.89
941019,49523,2025-03-23,shipped,marketplace,762.92
571390,20915,2025-12-15,processing,web,33.49
846339,90777,2025-11-12,returned,mobile_app,104.8
633180,21395,2025-03-03,delivered,web,116.94
840081,75837,2025-11-03,delivered,web,107.93
535429,53542,2025-10-03,delivered,web,232.85
867111,58213,2025-08-02,delivered,mobile_app,390.89
837821,47191,2025-09-13,delivered,mobile_app,526.99
946428,46662,2025-11-25,cancelled,web,625.82
816324,53263,2025-08-04,cancelled,marketplace,107.97
582387,97051,2025-08-07,shipped,mobile_app,238.98
653341,13309,2025-08-23,delivered,mobile_app,101.92
941751,15214,2025-01-18,delivered,web,406.88
968684,36371,2025-10-06,delivered,mobile_app,106.99
947843,60032,2025-03-27,delivered,mobile_app,170.95
940398,90045,2025-07-02,delivered,mobile_app,93.98
502349,51035,2025-09-08,delivered,web,1368.62
531494,53849,2025-07-26,delivered,web,229.45
891873,48981,2025-02-24,delivered,web,477.41
527704,71099,2025-12-04,shipped,mobile_app,15.99
750430,22704,2025-09-01,shipped,marketplace,72.97
580487,51533,2025-07-26,delivered,web,82.89
779269,24673,2025-06-27,delivered,mobile_app,303.45
677731,15560,2025-11-10,delivered,mobile_app,54.99
610694,17611,2025-07-02,delivered,web,422.88
527505,21476,2025-10-09,cancelled,mobile_app,208.49
777973,41461,2025-08-19,delivered,web,234.89
736025,90775,2025-08-19,delivered,web,139.92
877075,82340,2025-08-15,delivered,mobile_app,89.99
891741,77095,2025-03-19,processing,web,471.68
548280,70999,2025-10-19,delivered,mobile_app,233.87
512230,91745,2025-06-23,delivered,web,592.97
723675,65371,2025-03-27,delivered,web,95.98
982191,46645,2025-09-02,delivered,mobile_app,84.94
879954,89358,2025-12-08,delivered,web,155.85
599523,69825,2025-11-28,cancelled,web,107.9
873614,35652,2025-07-19,delivered,mobile_app,223.44
655879,22748,2025-04-14,delivered,marketplace,778.47
975434,25631,2025-07-23,delivered,web,242.27
523224,15380,2025-03-06,cancelled,web,532.84
601006,16568,2025-02-24,returned,mobile_app,104.93
649827,75913,2025-06-19,delivered,web,87.97
801943,43363,2025-01-24,delivered,mobile_app,109.98
929733,26219,2025-12-27,delivered,mobile_app,64.89
988936,82341,2025-12-21,delivered,web,584.24
609568,17736,2025-08-22,delivered,web,216.83
814892,32770,2025-11-09,delivered,web,221.95
687047,69582,2025-10-06,delivered,marketplace,12.98
603413,29619,2025-12-25,delivered,mobile_app,1423.96
597673,27665,2025-10-28,cancelled,mobile_app,275.85
640205,65295,2025-10-01,processing,mobile_app,12.99
885949,77235,2025-04-04,delivered,web,158.47
659792,46567,2025-03-13,delivered,web,51.96
886124,61783,2025-05-20,delivered,marketplace,443.59
657154,69582,2025-10-11,delivered,web,962.71
607763,69552,2025-01-06,delivered,web,366.89
761702,97262,2025-08-10,delivered,mobile_app,132.88
733455,83026,2025-04-11,delivered,marketplace,313.94
981349,96118,2025-09-25,delivered,mobile_app,108.96
548013,79641,2025-12-16,delivered,mobile_app,20.95
655775,24965,2025-12-27,delivered,marketplace,540.37
645165,12047,2025-11-28,returned,mobile_app,163.89
858541,72331,2025-11-27,delivered,mobile_app,318.9
942856,97261,2025-09-05,delivered,mobile_app,731.23
583460,55437,2025-11-22,delivered,web,154.97
838356,44985,2025-01-26,delivered,marketplace,368.97
926683,90710,2025-08-01,delivered,web,616.97
718358,51670,2025-11-25,cancelled,web,523.39
862163,29588,2025-12-26,delivered,web,189.96
678739,69582,2025-10-23,delivered,mobile_app,296.99
837490,35240,2025-10-18,delivered,web,1822.88
574978,40800,2025-10-15,delivered,mobile_app,221.92
898755,67567,2025-03-13,shipped,marketplace,102.89
805465,75116,2025-07-16,delivered,web,182.99
948065,23747,2025-12-23,delivered,web,56.95
705392,83047,2025-06-06,delivered,mobile_app,1662.3
726985,97994,2025-11-12,delivered,web,229.98
639423,93195,2025-08-12,delivered,mobile_app,291.89
914008,75837,2025-09-05,delivered,mobile_app,52.99
530802,27440,2025-11-28,delivered,mobile_app,245.21
939112,80819,2025-03-25,delivered,mobile_app,212.88
746245,76828,2025-09-20,delivered,mobile_app,296.76
534881,96206,2025-01-28,processing,marketplace,1064.72
969513,42077,2025-10-01,shipped,web,95.96
626889,18256,2025-11-03,processing,marketplace,551.95
520340,53960,2025-12-06,delivered,marketplace,216.98
626551,76188,2025-09-23,delivered,web,796.87
549059,96116,2025-02-12,delivered,web,259.8
694460,36205,2025-05-06,delivered,marketplace,492.92
894717,70560,2025-11-22,delivered,web,146.95
767375,68737,2025-10-21,cancelled,mobile_app,351.98
887967,98584,2025-02-22,delivered,mobile_app,629.98
870969,85581,2025-03-12,delivered,marketplace,45.98
680016,79114,2025-04-26,returned,web,246.94
829555,86189,2025-05-16,delivered,mobile_app,266.29
694330,82716,2025-10-04,cancelled,mobile_app,127.8
639444,58362,2025-08-13,delivered,mobile_app,251.96
541393,15560,2025-12-10,delivered,marketplace,352.76
853820,38635,2025-09-07,delivered,marketplace,177.29
961944,23493,2025-10-23,delivered,mobile_app,958.73
668872,45292,2025-03-03,delivered,web,31.98
716406,52944,2025-03-20,delivered,web,570.91
976597,97552,2025-11-09,delivered,web,31.98
823093,51533,2025-10-14,delivered,mobile_app,986.43
500846,73714,2025-07-15,delivered,mobile_app,13.99
591401,57807,2025-09-04,delivered,mobile_app,318.95
607114,89446,2025-02-26,cancelled,web,159.97
905096,48809,2025-12-21,delivered,marketplace,53.85
521192,96664,2025-04-15,delivered,web,166.48
683374,48435,2025-11-06,delivered,mobile_app,38.98
680031,71607,2025-09-08,processing,web,478.41
